,FIPS 1970,SMSA 1970,STATE 1970,COUNTY 1970,FIPS 1980,SMSA 1980,COUNTY 1980,STATE 1980,MSA NAME 1980,FIPS 1990,MSA 1990,COUNTY 1990,STATE 1990,MSA NAME 1990,FIPS 2000,MSA Code 2000,County 2000,MSA Name 2000,FIPS 2010,CBSA 2010,County 2010,CBSA Name 2010,CBSA State 2010,Metro/Micro 2010,1970 Pop,1980 Pop,1990 Pop,2000 Pop,2010 Pop,1970 Emp,1980 Emp,1990 Emp,2000 Emp,2010 Emp
1326,2905,NA,NA,NA,2905,NA,NA,NA,NA,2905,NA,NA,NA,NA,NA,NA,NA,NA,2905,,Bethel Division AK*,,,,7744,(NA),(NA),(NA),(NA),1596,(NA),(NA),(NA),(NA)
1337,2907,NA,NA,NA,2907,NA,NA,NA,NA,2907,NA,NA,NA,NA,NA,NA,NA,NA,2907,,Bristol Bay Division AK*,,,,3484,(NA),(NA),(NA),(NA),1056,(NA),(NA),(NA),(NA)
1343,2908,NA,NA,NA,2908,NA,NA,NA,NA,2908,NA,NA,NA,NA,NA,NA,NA,NA,2908,,Cordova-McCarthy Division AK*,,,,1863,(NA),(NA),(NA),(NA),918,(NA),(NA),(NA),(NA)
1354,2910,NA,NA,NA,2910,NA,NA,NA,NA,2910,NA,NA,NA,NA,NA,NA,NA,NA,2910,,Haines Division AK*,,,,1541,(NA),(NA),(NA),(NA),600,(NA),(NA),(NA),(NA)
1365,2912,NA,NA,NA,2912,NA,NA,NA,NA,2912,NA,NA,NA,NA,NA,NA,NA,NA,2912,,Kenai-Cook Inlet Division AK*,,,,14224,(NA),(NA),(NA),(NA),5200,(NA),(NA),(NA),(NA)
1386,2916,NA,NA,NA,2916,NA,NA,NA,NA,2916,NA,NA,NA,NA,NA,NA,NA,NA,2916,,Kuskokwim Division AK*,,,,2302,(NA),(NA),(NA),(NA),596,(NA),(NA),(NA),(NA)
1403,2919,NA,NA,NA,2919,NA,NA,NA,NA,2919,NA,NA,NA,NA,NA,NA,NA,NA,2919,,Outer Ketchikan Division AK*,,,,1699,(NA),(NA),(NA),(NA),575,(NA),(NA),(NA),(NA)
1407,2920,NA,NA,NA,2920,NA,NA,NA,NA,2920,NA,NA,NA,NA,NA,NA,NA,NA,2920,,Prince of Wales Division AK*,,,,2082,(NA),(NA),(NA),(NA),715,(NA),(NA),(NA),(NA)
1413,2921,NA,NA,NA,2921,NA,NA,NA,NA,2921,NA,NA,NA,NA,NA,NA,NA,NA,2921,,Seward Division AK*,,,,2346,(NA),(NA),(NA),(NA),992,(NA),(NA),(NA),(NA)
1419,2922,NA,NA,NA,2922,NA,NA,NA,NA,2922,NA,NA,NA,NA,NA,NA,NA,NA,2922,,Sitka Division AK*,,,,6140,(NA),(NA),(NA),(NA),3450,(NA),(NA),(NA),(NA)
1425,2923,NA,NA,NA,2923,NA,NA,NA,NA,2923,NA,NA,NA,NA,NA,NA,NA,NA,2923,,Skagway-Yakutat Division AK*,,,,2163,(NA),(NA),(NA),(NA),745,(NA),(NA),(NA),(NA)
1426,2924,NA,NA,NA,2924,NA,NA,NA,NA,2924,NA,NA,NA,NA,NA,NA,NA,NA,2924,,Southeast Fairbanks Division AK*,,,,4179,(NA),(NA),(NA),(NA),1581,(NA),(NA),(NA),(NA)
1427,2925,NA,NA,NA,2925,NA,NA,NA,NA,2925,NA,NA,NA,NA,NA,NA,NA,NA,2925,,Upper Yukon Division AK*,,,,1284,(NA),(NA),(NA),(NA),465,(NA),(NA),(NA),(NA)
1428,2926,NA,NA,NA,2926,NA,NA,NA,NA,2926,NA,NA,NA,NA,NA,NA,NA,NA,2926,,Valdez-Chitina-Whittier Division AK*,,,,3155,(NA),(NA),(NA),(NA),1304,(NA),(NA),(NA),(NA)
1429,2928,NA,NA,NA,2928,NA,NA,NA,NA,2928,NA,NA,NA,NA,NA,NA,NA,NA,2928,,Wrangell-Petersburg Division AK*,,,,5025,(NA),(NA),(NA),(NA),2423,(NA),(NA),(NA),(NA)
1430,2929,NA,NA,NA,2929,NA,NA,NA,NA,2929,NA,NA,NA,NA,NA,NA,NA,NA,2929,,Yukon-Koyukuk Division AK*,,,,4761,(NA),(NA),(NA),(NA),1737,(NA),(NA),(NA),(NA)
1975,4001,NA,Arizona,Apache,4001,NA,Apache,Arizona,NA,4001,9999,Apache,Arizona,NA,4001,9999,Apache AZ,,4001, ,Apache AZ, , ,,32883,51936,61939,69507,71766,10519,14730,17808,24783,29179
1986,4003,NA,Arizona,Cochise,4003,NA,Cochise,Arizona,NA,4003,9999,Cochise,Arizona,NA,4003,9999,Cochise AZ,,4003,43420,Cochise AZ,Sierra Vista-Douglas, AZ,Metro,62770,86172,97918,118132,131809,26150,34124,40361,50495,56585
1997,4005,NA,Arizona,Coconino,4005,NA,Coconino,Arizona,NA,4005,9999,Coconino,Arizona,NA,4005,2620,Coconino AZ,Flagstaff,4005,22380,Coconino AZ,Flagstaff, AZ,Metro,49180,75579,97106,116773,134626,20148,35165,48543,69832,76443
2008,4007,NA,Arizona,Gila,4007,NA,Gila,Arizona,NA,4007,9999,Gila,Arizona,NA,4007,9999,Gila AZ,,4007,37740,Gila AZ,Payson, AZ,Micro,29559,37275,40423,51332,53544,10455,14237,15044,20606,20620
2019,4009,NA,Arizona,Graham,4009,NA,Graham,Arizona,NA,4009,9999,Graham,Arizona,NA,4009,9999,Graham AZ,,4009,40940,Graham AZ,Safford, AZ,Micro,16722,22920,26611,33511,37137,4794,6747,7702,10428,11148
2030,4011,NA,Arizona,Greenlee,4011,NA,Greenlee,Arizona,NA,4011,9999,Greenlee,Arizona,NA,4011,9999,Greenlee AZ,,4011, ,Greenlee AZ, , ,,10477,11422,8029,8547,8339,4653,4448,3626,5267,3978
2036,4012,NA,NA,NA,4012,NA,NA,NA,NA,4012,9999,La Paz,Arizona,NA,4012,9999,La Paz AZ,,4012, ,La Paz AZ*, , ,,(NA),(NA),13964,19611,20446,(NA),(NA),5819,7420,7124
2042,4013,6200,Arizona,Maricopa,4013,6200,Maricopa,Arizona,PHOENIX ARIZ.,4013,6200,Maricopa,Arizona,Phoenix AZ MSA,4013,6200,Maricopa AZ,Phoenix-Mesa,4013,38060,Maricopa AZ,Phoenix-Mesa-Scottsdale, AZ,Metro,980133,1520840,2132249,3092197,3825597,430590,788917,1224916,1879111,2130739
2053,4015,NA,Arizona,Mohave,4015,NA,Mohave,Arizona,NA,4015,9999,Mohave,Arizona,NA,4015,4120,Mohave AZ,Las Vegas,4015,29420,Mohave AZ,Lake Havasu City-Kingman, AZ,Metro,26338,56423,95491,156215,200374,9297,21285,36930,54312,64218
2056,4017,NA,Arizona,Navajo,4017,NA,Navajo,Arizona,NA,4017,9999,Navajo,Arizona,NA,4017,9999,Navajo AZ,,4017,43320,Navajo AZ,Show Low, AZ,Micro,48246,67482,77921,97689,107715,11547,21910,26747,33884,39801
2057,4019,8520,Arizona,Pima,4019,8520,Pima,Arizona,TUCSON ARIZ.,4019,8520,Pima,Arizona,Tucson AZ MSA,4019,8520,Pima AZ,Tucson,4019,46060,Pima AZ,Tucson, AZ,Metro,355962,535780,668844,848019,981870,144257,234354,318925,441668,477330
2058,4021,NA,Arizona,Pinal,4021,NA,Pinal,Arizona,NA,4021,9999,Pinal,Arizona,NA,4021,6200,Pinal AZ,Phoenix-Mesa,4021,38060,Pinal AZ,Phoenix-Mesa-Scottsdale, AZ,Metro,69547,91342,116867,181280,379384,25984,31936,41422,50073,81090
2059,4023,NA,Arizona,Santa Cruz,4023,NA,Santa Cruz,Arizona,NA,4023,9999,Santa Cruz,Arizona,NA,4023,9999,Santa Cruz AZ,,4023,35700,Santa Cruz AZ,Nogales, AZ,Micro,14110,20505,29854,38589,47410,5979,9361,13368,15730,19094
2060,4025,NA,Arizona,Yavapai,4025,NA,Yavapai,Arizona,NA,4025,9999,Yavapai,Arizona,NA,4025,9999,Yavapai AZ,,4025,39140,Yavapai AZ,Prescott, AZ,Metro,37570,68705,108818,168608,211122,12550,24767,42267,69991,87188
2061,4027,NA,Arizona,Yuma,4027,NA,Yuma,Arizona,NA,4027,9360,Yuma,Arizona,Yuma AZ MSA,4027,9360,Yuma AZ,Yuma,4027,49740,Yuma AZ*,Yuma, AZ,Metro,61415,91393,108063,160576,197069,29730,40634,50626,67936,79952
2671,5001,NA,Arkansas,Arkansas,5001,NA,Arkansas,Arkansas,NA,5001,9999,Arkansas,Arkansas,NA,5001,9999,Arkansas AR,,5001, ,Arkansas AR, , ,,23311,24191,21666,20776,19014,11654,12779,12109,12919,13009
2683,5003,NA,Arkansas,Ashley,5003,NA,Ashley,Arkansas,NA,5003,9999,Ashley,Arkansas,NA,5003,9999,Ashley AR,,5003, ,Ashley AR, , ,,25015,26607,24283,24179,21831,10489,10613,11805,12572,10608
2684,5005,NA,Arkansas,Baxter,5005,NA,Baxter,Arkansas,NA,5005,9999,Baxter,Arkansas,NA,5005,9999,Baxter AR,,5005,34260,Baxter AR,Mountain Home, AR,Micro,15525,27482,31317,38446,41538,6155,11409,14450,20296,20785
2685,5007,NA,Arkansas,Benton,5007,2580,Benton,Arkansas,FAYETTEVILLE-SPRINGDALE ARK.,5007,9999,Benton,Arkansas,NA,5007,2580,Benton AR,Fayetteville-Springdale-Rogers,5007,22220,Benton AR,Fayetteville-Springdale-Rogers, AR-MO,Metro,50853,78374,98524,154744,223010,24461,37369,56897,92521,121874
2686,5009,NA,Arkansas,Boone,5009,NA,Boone,Arkansas,NA,5009,9999,Boone,Arkansas,NA,5009,9999,Boone AR,,5009,25460,Boone AR,Harrison, AR,Micro,19110,26119,28360,34051,36897,8574,13295,16995,20613,20379
2687,5011,NA,Arkansas,Bradley,5011,NA,Bradley,Arkansas,NA,5011,9999,Bradley,Arkansas,NA,5011,9999,Bradley AR,,5011, ,Bradley AR, , ,,12810,13765,11808,12597,11486,4950,5540,5265,5299,4840
2688,5013,NA,Arkansas,Calhoun,5013,NA,Calhoun,Arkansas,NA,5013,9999,Calhoun,Arkansas,NA,5013,9999,Calhoun AR,,5013,15780,Calhoun AR,Camden, AR,Micro,5561,6073,5821,5709,5338,2786,2607,4484,3767,3478
2689,5015,NA,Arkansas,Carroll,5015,NA,Carroll,Arkansas,NA,5015,9999,Carroll,Arkansas,NA,5015,9999,Carroll AR,,5015, ,Carroll AR, , ,,12328,16231,18770,25369,27544,5463,7515,10811,14323,14558
2690,5017,NA,Arkansas,Chicot,5017,NA,Chicot,Arkansas,NA,5017,9999,Chicot,Arkansas,NA,5017,9999,Chicot AR,,5017, ,Chicot AR, , ,,18061,17814,15630,14062,11793,6616,6362,5589,6093,4980
2691,5019,NA,Arkansas,Clark,5019,NA,Clark,Arkansas,NA,5019,9999,Clark,Arkansas,NA,5019,9999,Clark AR,,5019,11660,Clark AR,Arkadelphia, AR,Micro,21542,23317,21440,23474,22947,8391,10135,10142,13421,12847
2692,5021,NA,Arkansas,Clay,5021,NA,Clay,Arkansas,NA,5021,9999,Clay,Arkansas,NA,5021,9999,Clay AR,,5021, ,Clay AR, , ,,18928,20544,18096,17537,16050,7496,7890,8362,8844,6222
2693,5023,NA,Arkansas,Cleburne,5023,NA,Cleburne,Arkansas,NA,5023,9999,Cleburne,Arkansas,NA,5023,9999,Cleburne AR,,5023, ,Cleburne AR, , ,,10466,16916,19520,24100,25999,3606,6083,8270,11761,11774
2694,5025,NA,Arkansas,Cleveland,5025,NA,Cleveland,Arkansas,NA,5025,9999,Cleveland,Arkansas,NA,5025,9999,Cleveland AR,,5025,38220,Cleveland AR,Pine Bluff, AR,Metro,6548,7887,7764,8536,8686,1537,1690,1808,2002,2026
2695,5027,NA,Arkansas,Columbia,5027,NA,Columbia,Arkansas,NA,5027,9999,Columbia,Arkansas,NA,5027,9999,Columbia AR,,5027,31620,Columbia AR,Magnolia, AR,Micro,26118,26685,25691,25599,24747,9712,11766,12745,13350,12043
2696,5029,NA,Arkansas,Conway,5029,NA,Conway,Arkansas,NA,5029,9999,Conway,Arkansas,NA,5029,9999,Conway AR,,5029, ,Conway AR, , ,,16814,19479,19171,20312,21244,6463,8444,8744,10312,10431
2697,5031,NA,Arkansas,Craighead,5031,NA,Craighead,Arkansas,NA,5031,9999,Craighead,Arkansas,NA,5031,3700,Craighead AR,Jonesboro,5031,27860,Craighead AR,Jonesboro, AR,Metro,52629,63304,69356,82519,96724,23712,31191,39839,51377,57008
2698,5033,2720,Arkansas,Crawford,5033,2720,Crawford,Arkansas,FORT SMITH ARK.-OKLA.,5033,2720,Crawford,Arkansas,Fort Smith AR--OK MSA,5033,2720,Crawford AR,Fort Smith,5033,22900,Crawford AR,Fort Smith, AR-OK,Metro,25939,36943,42768,53404,61980,6961,11058,16131,23520,27314
2699,5035,4920,Arkansas,Crittenden,5035,4920,Crittenden,Arkansas,MEMPHIS TENN.-ARK.-MISS.,5035,4920,Crittenden,Arkansas,Memphis TN--AR--MS MSA,5035,4920,Crittenden AR,Memphis,5035,32820,Crittenden AR,Memphis, TN-MS-AR,Metro,47953,49498,49959,50915,50948,16037,17192,18593,21731,22460
2700,5037,NA,Arkansas,Cross,5037,NA,Cross,Arkansas,NA,5037,9999,Cross,Arkansas,NA,5037,9999,Cross AR,,5037, ,Cross AR, , ,,19778,20458,19232,19458,17832,7714,8096,8005,8567,7777
2701,5039,NA,Arkansas,Dallas,5039,NA,Dallas,Arkansas,NA,5039,9999,Dallas,Arkansas,NA,5039,9999,Dallas AR,,5039, ,Dallas AR, , ,,10084,10512,9605,9146,8068,3679,4078,4416,4887,3921
2702,5041,NA,Arkansas,Desha,5041,NA,Desha,Arkansas,NA,5041,9999,Desha,Arkansas,NA,5041,9999,Desha AR,,5041, ,Desha AR, , ,,18720,19722,16794,15302,12964,8101,8159,7352,7519,6631
2703,5043,NA,Arkansas,Drew,5043,NA,Drew,Arkansas,NA,5043,9999,Drew,Arkansas,NA,5043,9999,Drew AR,,5043, ,Drew AR, , ,,15095,17927,17378,18670,18656,5875,7891,7827,9621,9127
2704,5045,NA,Arkansas,Faulkner,5045,NA,Faulkner,Arkansas,NA,5045,4400,Faulkner,Arkansas,Little Rock--North Little Rock AR MSA,5045,4400,Faulkner AR,Little Rock-North Little Rock,5045,30780,Faulkner AR,Little Rock-North Little Rock-Conway, AR,Metro,31863,46346,60503,86501,114057,10969,19427,28405,45017,56068
2705,5047,NA,Arkansas,Franklin,5047,NA,Franklin,Arkansas,NA,5047,9999,Franklin,Arkansas,NA,5047,9999,Franklin AR,,5047, ,Franklin AR, , ,,11288,14699,14939,17737,18128,3929,5485,5705,7260,6961
2706,5049,NA,Arkansas,Fulton,5049,NA,Fulton,Arkansas,NA,5049,9999,Fulton,Arkansas,NA,5049,9999,Fulton AR,,5049, ,Fulton AR, , ,,7845,9975,10093,11656,12216,2706,3433,3499,4820,4078
2707,5051,NA,Arkansas,Garland,5051,NA,Garland,Arkansas,NA,5051,9999,Garland,Arkansas,NA,5051,9999,Garland AR,,5051,26300,Garland AR,Hot Springs, AR,Metro,54620,70545,73563,88311,96128,23344,31739,35662,47186,50947
2708,5053,NA,Arkansas,Grant,5053,NA,Grant,Arkansas,NA,5053,9999,Grant,Arkansas,NA,5053,9999,Grant AR,,5053,30780,Grant AR,Little Rock-North Little Rock-Conway, AR,Metro,9835,13011,13976,16476,17890,3128,3605,4663,6242,5676
2709,5055,NA,Arkansas,Greene,5055,NA,Greene,Arkansas,NA,5055,9999,Greene,Arkansas,NA,5055,9999,Greene AR,,5055,37500,Greene AR,Paragould, AR,Micro,24987,30734,31891,37563,42188,10476,13129,14807,19412,18559
2710,5057,NA,Arkansas,Hempstead,5057,NA,Hempstead,Arkansas,NA,5057,9999,Hempstead,Arkansas,NA,5057,9999,Hempstead AR,,5057, ,Hempstead AR, , ,,19378,23591,21680,23620,22602,7469,10089,9725,12497,10909
2711,5059,NA,Arkansas,Hot Spring,5059,NA,Hot Spring,Arkansas,NA,5059,9999,Hot Spring,Arkansas,NA,5059,9999,Hot Spring AR,,5059,31680,Hot Spring AR,Malvern, AR,Micro,21984,26801,26122,30480,33128,6955,9243,9590,11168,11608
2712,5061,NA,Arkansas,Howard,5061,NA,Howard,Arkansas,NA,5061,9999,Howard,Arkansas,NA,5061,9999,Howard AR,,5061, ,Howard AR, , ,,11538,13467,13594,14233,13799,5405,8067,9275,10803,8701
2713,5063,NA,Arkansas,Independence,5063,NA,Independence,Arkansas,NA,5063,9999,Independence,Arkansas,NA,5063,9999,Independence AR,,5063,12900,Independence AR,Batesville, AR,Micro,22893,30285,31176,34333,36806,9884,15786,18199,21601,21178
2714,5065,NA,Arkansas,Izard,5065,NA,Izard,Arkansas,NA,5065,9999,Izard,Arkansas,NA,5065,9999,Izard AR,,5065, ,Izard AR, , ,,7470,10774,11399,13298,13684,2637,3798,4745,5514,5355
2715,5067,NA,Arkansas,Jackson,5067,NA,Jackson,Arkansas,NA,5067,9999,Jackson,Arkansas,NA,5067,9999,Jackson AR,,5067, ,Jackson AR, , ,,20615,21592,19013,18403,18049,9060,8950,8212,8790,7418
2716,5069,6240,Arkansas,Jefferson,5069,6240,Jefferson,Arkansas,PINE BLUFF ARK.,5069,6240,Jefferson,Arkansas,Pine Bluff AR MSA,5069,6240,Jefferson AR,Pine Bluff,5069,38220,Jefferson AR,Pine Bluff, AR,Metro,85052,90722,85473,84171,77323,33203,41515,41938,42765,40722
2717,5071,NA,Arkansas,Johnson,5071,NA,Johnson,Arkansas,NA,5071,9999,Johnson,Arkansas,NA,5071,9999,Johnson AR,,5071, ,Johnson AR, , ,,13693,17491,18305,22813,25553,4170,6508,7359,11318,11421
2718,5073,NA,Arkansas,Lafayette,5073,NA,Lafayette,Arkansas,NA,5073,9999,Lafayette,Arkansas,NA,5073,9999,Lafayette AR,,5073, ,Lafayette AR, , ,,9980,10209,9588,8539,7636,3554,3462,3062,2901,2326
2719,5075,NA,Arkansas,Lawrence,5075,NA,Lawrence,Arkansas,NA,5075,9999,Lawrence,Arkansas,NA,5075,9999,Lawrence AR,,5075, ,Lawrence AR, , ,,16407,18487,17430,17672,17501,5959,7368,7579,8257,6903
2720,5077,NA,Arkansas,Lee,5077,NA,Lee,Arkansas,NA,5077,9999,Lee,Arkansas,NA,5077,9999,Lee AR,,5077, ,Lee AR, , ,,18718,15547,12982,12527,10374,5686,4866,3660,4030,3449
2721,5079,NA,Arkansas,Lincoln,5079,NA,Lincoln,Arkansas,NA,5079,9999,Lincoln,Arkansas,NA,5079,9999,Lincoln AR,,5079,38220,Lincoln AR,Pine Bluff, AR,Metro,12877,13379,13721,14477,14074,4132,3689,3857,4669,4499
2722,5081,NA,Arkansas,Little River,5081,8360,Little River,Arkansas,TEXARKANA TEX.-TEXARKANA,5081,9999,Little River,Arkansas,NA,5081,9999,Little River AR,,5081,45500,Little River AR,Texarkana, TX-AR,Metro,11323,13972,14002,13613,13137,3953,5368,7273,6529,5702
2723,5083,NA,Arkansas,Logan,5083,NA,Logan,Arkansas,NA,5083,9999,Logan,Arkansas,NA,5083,9999,Logan AR,,5083, ,Logan AR, , ,,16821,20168,20574,22500,22315,5979,7113,8282,9261,8617
2724,5085,NA,Arkansas,Lonoke,5085,NA,Lonoke,Arkansas,NA,5085,4400,Lonoke,Arkansas,Little Rock--North Little Rock AR MSA,5085,4400,Lonoke AR,Little Rock-North Little Rock,5085,30780,Lonoke AR,Little Rock-North Little Rock-Conway, AR,Metro,26295,34574,39468,53153,68711,8776,11258,12922,17384,21420
2725,5087,NA,Arkansas,Madison,5087,NA,Madison,Arkansas,NA,5087,9999,Madison,Arkansas,NA,5087,9999,Madison AR,,5087,22220,Madison AR,Fayetteville-Springdale-Rogers, AR-MO,Metro,9448,11370,11654,14272,15693,3007,4018,4607,6034,6180
2726,5089,NA,Arkansas,Marion,5089,NA,Marion,Arkansas,NA,5089,9999,Marion,Arkansas,NA,5089,9999,Marion AR,,5089, ,Marion AR, , ,,7105,11352,12039,16162,16660,1789,3347,4666,6629,5977
2727,5091,8360,Arkansas,Miller,5091,8360,Miller,Arkansas,TEXARKANA TEX.-TEXARKANA,5091,8360,Miller,Arkansas,Texarkana TX--Texarkana AR MSA,5091,8360,Miller AR,Texarkana,5091,45500,Miller AR,Texarkana, TX-AR,Metro,33488,37869,38503,40436,43540,11251,13727,17710,19944,18157
2728,5093,NA,Arkansas,Mississippi,5093,NA,Mississippi,Arkansas,NA,5093,9999,Mississippi,Arkansas,NA,5093,9999,Mississippi AR,,5093,14180,Mississippi AR,Blytheville, AR,Micro,62004,59449,57561,51849,46389,26562,28464,27855,26948,23317
2729,5095,NA,Arkansas,Monroe,5095,NA,Monroe,Arkansas,NA,5095,9999,Monroe,Arkansas,NA,5095,9999,Monroe AR,,5095, ,Monroe AR, , ,,15534,14000,11321,10182,8123,5406,5051,4510,4344,3484
2730,5097,NA,Arkansas,Montgomery,5097,NA,Montgomery,Arkansas,NA,5097,9999,Montgomery,Arkansas,NA,5097,9999,Montgomery AR,,5097, ,Montgomery AR, , ,,5760,7743,7858,9263,9491,1899,2479,2681,3674,3153
2731,5099,NA,Arkansas,Nevada,5099,NA,Nevada,Arkansas,NA,5099,9999,Nevada,Arkansas,NA,5099,9999,Nevada AR,,5099, ,Nevada AR, , ,,10115,11096,10076,9895,8974,3282,3961,3486,3509,3390
2737,5101,NA,Arkansas,Newton,5101,NA,Newton,Arkansas,NA,5101,9999,Newton,Arkansas,NA,5101,9999,Newton AR,,5101,25460,Newton AR,Harrison, AR,Micro,5859,7745,7685,8642,8329,1243,1936,2344,2927,2832
2748,5103,NA,Arkansas,Ouachita,5103,NA,Ouachita,Arkansas,NA,5103,9999,Ouachita,Arkansas,NA,5103,9999,Ouachita AR,,5103,15780,Ouachita AR,Camden, AR,Micro,30714,30595,30420,28677,26076,11016,11617,11603,10663,10310
2759,5105,NA,Arkansas,Perry,5105,NA,Perry,Arkansas,NA,5105,9999,Perry,Arkansas,NA,5105,9999,Perry AR,,5105,30780,Perry AR,Little Rock-North Little Rock-Conway, AR,Metro,5691,7291,7973,10223,10455,1288,1752,2323,2738,3024
2769,5107,NA,Arkansas,Phillips,5107,NA,Phillips,Arkansas,NA,5107,9999,Phillips,Arkansas,NA,5107,9999,Phillips AR,,5107,25760,Phillips AR,Helena-West Helena, AR,Micro,39859,34681,28768,26290,21668,13428,13065,11102,10280,9192
2780,5109,NA,Arkansas,Pike,5109,NA,Pike,Arkansas,NA,5109,9999,Pike,Arkansas,NA,5109,9999,Pike AR,,5109, ,Pike AR, , ,,8815,10364,10088,11332,11271,3100,3941,4099,4678,4330
2791,5111,NA,Arkansas,Poinsett,5111,NA,Poinsett,Arkansas,NA,5111,9999,Poinsett,Arkansas,NA,5111,9999,Poinsett AR,,5111,27860,Poinsett AR,Jonesboro, AR,Metro,26911,26970,24643,25617,24524,10857,11076,9913,9864,8253
2801,5113,NA,Arkansas,Polk,5113,NA,Polk,Arkansas,NA,5113,9999,Polk,Arkansas,NA,5113,9999,Polk AR,,5113, ,Polk AR, , ,,13426,17064,17361,20268,20668,5528,6853,7893,10704,9685
2812,5115,NA,Arkansas,Pope,5115,NA,Pope,Arkansas,NA,5115,9999,Pope,Arkansas,NA,5115,9999,Pope AR,,5115,40780,Pope AR,Russellville, AR,Micro,28924,39196,46225,54541,62108,11962,17787,25255,31944,35565
2822,5117,NA,Arkansas,Prairie,5117,NA,Prairie,Arkansas,NA,5117,9999,Prairie,Arkansas,NA,5117,9999,Prairie AR,,5117, ,Prairie AR, , ,,10306,10132,9522,9491,8715,4290,3509,3433,3449,2800
2832,5119,4400,Arkansas,Pulaski,5119,4400,Pulaski,Arkansas,LITTLE ROCK-NORTH LITTLE ROCK ARK.,5119,4400,Pulaski,Arkansas,Little Rock--North Little Rock AR MSA,5119,4400,Pulaski AR,Little Rock-North Little Rock,5119,30780,Pulaski AR,Little Rock-North Little Rock-Conway, AR,Metro,288589,341166,350060,361876,383628,154093,208715,251555,296587,308577
2838,5121,NA,Arkansas,Randolph,5121,NA,Randolph,Arkansas,NA,5121,9999,Randolph,Arkansas,NA,5121,9999,Randolph AR,,5121, ,Randolph AR, , ,,12724,16787,16566,18155,17966,4765,6666,7018,8595,7779
2839,5123,NA,Arkansas,St Francis,5123,NA,St Francis,Arkansas,NA,5123,9999,St Francis,Arkansas,NA,5123,9999,St. Francis AR,,5123,22620,St. Francis AR,Forrest City, AR,Micro,30636,30868,28481,29325,28182,13307,13752,11034,12094,11602
2840,5125,4400,Arkansas,Saline,5125,4400,Saline,Arkansas,LITTLE ROCK-NORTH LITTLE ROCK ARK.,5125,4400,Saline,Arkansas,Little Rock--North Little Rock AR MSA,5125,4400,Saline AR,Little Rock-North Little Rock,5125,30780,Saline AR,Little Rock-North Little Rock-Conway, AR,Metro,36650,53355,64464,84084,107675,11141,14713,17489,24060,32818
2841,5127,NA,Arkansas,Scott,5127,NA,Scott,Arkansas,NA,5127,9999,Scott,Arkansas,NA,5127,9999,Scott AR,,5127, ,Scott AR, , ,,8311,9679,10200,10980,11270,2851,3433,4269,5382,4546
2842,5129,NA,Arkansas,Searcy,5129,NA,Searcy,Arkansas,NA,5129,9999,Searcy,Arkansas,NA,5129,9999,Searcy AR,,5129, ,Searcy AR, , ,,7790,8825,7819,8246,8180,2401,3071,3331,3662,3636
2843,5131,2720,Arkansas,Sebastian,5131,2720,Sebastian,Arkansas,FORT SMITH ARK.-OKLA.,5131,2720,Sebastian,Arkansas,Fort Smith AR--OK MSA,5131,2720,Sebastian AR,Fort Smith,5131,22900,Sebastian AR,Fort Smith, AR-OK,Metro,79599,95363,99743,115578,125784,43714,60062,73391,89355,85862
2844,5133,NA,Arkansas,Sevier,5133,NA,Sevier,Arkansas,NA,5133,9999,Sevier,Arkansas,NA,5133,9999,Sevier AR,,5133, ,Sevier AR, , ,,11325,14063,13752,15747,17141,4309,5776,6142,7458,7515
2845,5135,NA,Arkansas,Sharp,5135,NA,Sharp,Arkansas,NA,5135,9999,Sharp,Arkansas,NA,5135,9999,Sharp AR,,5135, ,Sharp AR, , ,,8332,14632,14128,17138,17279,3121,4014,4823,6793,6750
2846,5137,NA,Arkansas,Stone,5137,NA,Stone,Arkansas,NA,5137,9999,Stone,Arkansas,NA,5137,9999,Stone AR,,5137, ,Stone AR, , ,,6894,9047,9831,11519,12393,2025,3043,3977,5426,5104
2847,5139,NA,Arkansas,Union,5139,NA,Union,Arkansas,NA,5139,9999,Union,Arkansas,NA,5139,9999,Union AR,,5139,20980,Union AR,El Dorado, AR,Micro,45208,48576,46785,45532,41556,19596,24628,25127,27237,24009
2848,5141,NA,Arkansas,Van Buren,5141,NA,Van Buren,Arkansas,NA,5141,9999,Van Buren,Arkansas,NA,5141,9999,Van Buren AR,,5141, ,Van Buren AR, , ,,8345,13355,14057,16221,17307,2435,3810,5030,5890,6100
2849,5143,NA,Arkansas,Washington,5143,2580,Washington,Arkansas,FAYETTEVILLE-SPRINGDALE ARK.,5143,2580,Washington,Arkansas,Fayetteville--Springdale AR MSA,5143,2580,Washington AR,Fayetteville-Springdale-Rogers,5143,22220,Washington AR,Fayetteville-Springdale-Rogers, AR-MO,Metro,77663,100679,114325,158851,204026,38311,52303,70873,101661,122144
2850,5145,NA,Arkansas,White,5145,NA,White,Arkansas,NA,5145,9999,White,Arkansas,NA,5145,9999,White AR,,5145,42620,White AR,Searcy, AR,Micro,39668,50963,54931,67382,77333,13887,19345,24206,33399,37549
2851,5147,NA,Arkansas,Woodruff,5147,NA,Woodruff,Arkansas,NA,5147,9999,Woodruff,Arkansas,NA,5147,9999,Woodruff AR,,5147, ,Woodruff AR, , ,,11399,11204,9480,8686,7240,5193,4654,3861,3846,3069
